Flow IAT Mean,Tot Bwd Pkts,Fwd Header Len,Fwd IAT Std,Init Bwd Win Byts,Subflow Fwd Pkts,Bwd Header Len,ECE Flag Cnt,Flow Duration,Subflow Fwd Byts,Fwd Pkt Len Max,Bwd IAT Std,Subflow Bwd Byts,CWE Flag Count,SYN Flag Cnt,Pkt Len Var,Pkt Len Std,Flow IAT Std,Bwd Pkts/s,Pkt Len Max,Pkt Size Avg,Active Mean,Flow IAT Max,RST Flag Cnt,Idle Std,Bwd Pkt Len Max,Fwd IAT Mean,Bwd IAT Min,Fwd Pkt Len Std,Active Std,Fwd IAT Min,Bwd IAT Mean,Idle Max,Idle Min,Label,Pkt Len Mean,Pkt Len Min,Bwd Pkt Len Std,Tot Fwd Pkts,TotLen Fwd Pkts,Fwd Pkts/s,Bwd Seg Size Avg,Fwd Seg Size Avg,Dst Port,Fwd IAT Max,Down/Up Ratio,Fwd Seg Size Min,Init Fwd Win Byts,Fwd Pkt Len Min,Bwd IAT Max,Fwd Act Data Pkts,PSH Flag Cnt,Protocol,ACK Flag Cnt,Flow IAT Min,Subflow Bwd Pkts,Active Min,Fwd Pkt Len Mean,Fwd PSH Flags,FIN Flag Cnt,Fwd URG Flags,URG Flag Cnt,Active Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd IAT Tot,Idle Mean,Fwd IAT Tot,TotLen Bwd Pkts
89910,20.0,1.0,20.0,0.0,253.0,1.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50000.0,0.0,0.0,52555.0,0.0,1.0,20.0,288.0,0.0,0.0,0.0,0.0,6.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96106,3.0,1.0,40.0,0.0,0.0,1.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333333.34,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,333333.34,0.0,0.0,21.0,0.0,1.0,40.0,26883.0,0.0,0.0,0.0,1.0,6.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89931,220803.83,4.0,72.0,640.63873,211.0,3.0,92.0,1.0,1324823.0,20.0,20.0,763534.0,964.0,0.0,0.0,115523.43,339.8874,540090.25,3.0192711,964.0,140.57143,0.0,1323258.0,1.0,0.0,964.0,766.0,24.0,11.547006,0.0,313.0,441605.34,0.0,0.0,1.0,123.0,0.0,482.0,3.0,20.0,2.2644534,241.0,6.666666499999999,80.0,1219.0,1.0,20.0,8192.0,0.0,1323258.0,1.0,1.0,6.0,0.0,7.0,4.0,0.0,6.666666499999999,0.0,0.0,0.0,0.0,0.0,0.0,241.0,1324816.0,0.0,1532.0,964.0
77616,358.0,1.0,8.0,0.0,-1.0,1.0,8.0,0.0,358.0,30.0,30.0,0.0,78.0,0.0,0.0,768.0,27.712812,0.0,2793.2961,78.0,69.0,0.0,358.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,30.0,0.0,1.0,30.0,2793.2961,78.0,30.0,53.0,0.0,1.0,8.0,-1.0,30.0,0.0,0.0,0.0,17.0,0.0,358.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0,0.0,0.0,78.0
3765,287451.16,4.0,72.0,1050.7606,211.0,3.0,92.0,1.0,1724707.0,20.0,20.0,993923.2,964.0,0.0,0.0,115523.43,339.8874,703069.0,2.3192346,964.0,140.57143,0.0,1722584.0,1.0,0.0,964.0,1045.0,26.0,11.547006,0.0,302.0,574901.0,0.0,0.0,1.0,123.0,0.0,482.0,3.0,20.0,1.7394258999999999,241.0,6.666666499999999,80.0,1788.0,1.0,20.0,8192.0,0.0,1722584.0,1.0,1.0,6.0,0.0,4.0,4.0,0.0,6.666666499999999,0.0,0.0,0.0,0.0,0.0,0.0,241.0,1724703.0,0.0,2090.0,964.0
51684,224017.83,4.0,72.0,186.6762,211.0,3.0,92.0,1.0,1344107.0,20.0,20.0,775699.56,964.0,0.0,0.0,115523.43,339.8874,548547.1,2.9759536,964.0,140.57143,0.0,1343735.0,1.0,0.0,964.0,167.0,34.0,11.547006,0.0,35.0,448034.34,0.0,0.0,1.0,123.0,0.0,482.0,3.0,20.0,2.231965,241.0,6.666666499999999,80.0,299.0,1.0,20.0,8192.0,0.0,1343735.0,1.0,1.0,6.0,0.0,4.0,4.0,0.0,6.666666499999999,0.0,0.0,0.0,0.0,0.0,0.0,241.0,1344103.0,0.0,334.0,964.0
32033,1643.0,4.0,72.0,253.14423,219.0,3.0,92.0,1.0,9858.0,326.0,326.0,5017.5493,129.0,0.0,0.0,13318.696000000002,115.406654,3574.955,405.7618,326.0,65.0,0.0,8933.0,1.0,0.0,112.0,277.0,46.0,188.21618999999998,0.0,98.0,3144.0,0.0,0.0,1.0,56.875,0.0,53.76724599999999,3.0,326.0,304.32135,32.25,108.66666399999998,8080.0,456.0,1.0,20.0,8192.0,0.0,8933.0,1.0,1.0,6.0,0.0,30.0,4.0,0.0,108.66666399999998,0.0,0.0,0.0,0.0,0.0,0.0,32.25,9432.0,0.0,554.0,129.0
7784,681372.94,7.0,172.0,2745629.8,62852.0,8.0,152.0,0.0,9539221.0,1148.0,677.0,3021013.8,1581.0,0.0,0.0,102037.59,319.43323,1986097.6,0.7338126,1173.0,181.93333,163790.0,7530240.0,0.0,0.0,1173.0,1362745.9,162506.0,228.12967000000003,0.0,163088.0,1562775.5,7530240.0,7530240.0,0.0,170.5625,0.0,430.0986,8.0,1148.0,0.8386429,225.85715,143.5,3389.0,7530240.0,0.0,20.0,8192.0,0.0,7696956.0,5.0,1.0,6.0,0.0,53.0,7.0,163790.0,143.5,0.0,0.0,0.0,0.0,163790.0,0.0,225.85715,9376653.0,7530240.0,9539221.0,1581.0
64007,1.0,1.0,40.0,0.0,0.0,1.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1000000.0,0.0,0.0,21.0,0.0,1.0,40.0,26883.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71376,718976.2857142859,4.0,136.0,17094.3961285563,219.0,4.0,136.0,0.0,5032834.0,413.0,413.0,2879860.49114814,972.0,0.0,0.0,112777.111111111,335.8230354087,1888950.71915889,0.7947808331999999,972.0,173.125,0.0,5002642.0,0.0,0.0,972.0,10064.0,390.0,206.5,0.0,31.0,1677610.0,0.0,0.0,1.0,153.8888888889,0.0,486.0,4.0,413.0,0.7947808331999999,243.0,103.25,80.0,29802.0,1.0,32.0,26883.0,0.0,5002944.0,1.0,1.0,6.0,0.0,4.0,4.0,0.0,103.25,0.0,0.0,0.0,0.0,0.0,0.0,243.0,5032830.0,0.0,30192.0,972.0
22151,2.5,0.0,60.0,2.1213202,-1.0,3.0,0.0,0.0,5.0,31.0,31.0,0.0,0.0,0.0,0.0,240.25,15.5,2.1213202,0.0,31.0,10.333333,0.0,4.0,0.0,0.0,0.0,2.5,0.0,17.897858,0.0,1.0,0.0,0.0,0.0,0.0,7.75,0.0,0.0,3.0,31.0,600000.0,0.0,10.333333,50697.0,4.0,0.0,20.0,1902.0,0.0,0.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,10.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
95989,597913.44,3.0,168.0,2022100.2,211.0,5.0,104.0,0.0,4185394.0,935.0,935.0,43231.8,356.0,0.0,0.0,101971.78,319.3302,1535293.0,0.7167784,935.0,161.375,0.0,4079169.0,0.0,0.0,356.0,1046348.5,5667.0,418.1447,0.0,34.0,36236.5,0.0,0.0,0.0,143.44444,0.0,205.5367,5.0,935.0,1.1946306,118.66666399999998,187.0,53096.0,4079174.0,0.0,32.0,237.0,0.0,66806.0,1.0,0.0,6.0,1.0,5.0,3.0,0.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,118.66666399999998,72473.0,0.0,4185394.0,356.0
16733,3996557.0,14.0,332.0,4191546.2,172.0,16.0,424.0,1.0,115900152.0,445.0,434.0,3759329.2,706.0,0.0,0.0,21468.916,146.52275,4848804.0,0.120793626,706.0,38.36666500000001,117551.82,10013886.0,1.0,18344.688000000002,706.0,7726677.0,95925.0,108.31756599999999,73438.766,288.0,8567973.0,10013886.0,9952988.0,0.0,37.129032,0.0,188.68643,16.0,445.0,0.13804986,50.42857,27.8125,80.0,10109285.0,0.0,20.0,8192.0,0.0,10109354.0,12.0,1.0,6.0,0.0,43.0,14.0,95375.0,27.8125,0.0,0.0,0.0,0.0,338978.0,0.0,50.42857,111383644.0,10008299.0,115900152.0,706.0
52639,560414.56,4.0,132.0,2236634.5,237.0,6.0,92.0,1.0,5043731.0,599.0,517.0,28996.904,137.0,0.0,0.0,24037.49,155.04028,1647455.0,0.7930636999999999,517.0,73.6,0.0,4953354.0,1.0,0.0,137.0,1008746.2,188.0,205.45113,0.0,12.0,24588.0,0.0,0.0,0.0,66.90909,0.0,68.5,6.0,599.0,1.1895956,34.25,99.833336,443.0,5009732.0,0.0,20.0,8192.0,0.0,56645.0,3.0,1.0,6.0,0.0,12.0,4.0,0.0,99.833336,0.0,0.0,0.0,0.0,0.0,0.0,34.25,73764.0,0.0,5043731.0,137.0
29410,87098380.0,0.0,40.0,0.0,-1.0,2.0,0.0,0.0,87098384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87098384.0,0.0,0.0,0.0,87098380.0,0.0,0.0,0.0,87098384.0,0.0,87098384.0,87098384.0,0.0,0.0,0.0,0.0,2.0,0.0,0.022962539,0.0,0.0,10423.0,87098384.0,0.0,20.0,64000.0,0.0,0.0,0.0,0.0,6.0,1.0,87098384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87098380.0,87098384.0,0.0
80071,1968.0,0.0,40.0,0.0,-1.0,2.0,0.0,0.0,1968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968.0,0.0,0.0,0.0,1968.0,0.0,0.0,0.0,1968.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1016.2602,0.0,0.0,80.0,1968.0,0.0,20.0,32738.0,0.0,0.0,0.0,0.0,6.0,1.0,1968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968.0,0.0
70891,225448.33,4.0,72.0,243.95184,211.0,3.0,92.0,1.0,1352690.0,20.0,20.0,780645.44,964.0,0.0,0.0,115523.43,339.8874,552045.75,2.9570708,964.0,140.57143,0.0,1352307.0,1.0,0.0,964.0,177.5,22.0,11.547006,0.0,5.0,450895.34,0.0,0.0,1.0,123.0,0.0,482.0,3.0,20.0,2.217803,241.0,6.666666499999999,80.0,350.0,1.0,20.0,8192.0,0.0,1352307.0,1.0,1.0,6.0,0.0,4.0,4.0,0.0,6.666666499999999,0.0,0.0,0.0,0.0,0.0,0.0,241.0,1352686.0,0.0,355.0,964.0
84916,30853.0,2.0,16.0,0.0,-1.0,2.0,16.0,0.0,92559.0,90.0,45.0,0.0,186.0,0.0,0.0,691.2,26.290682,31223.918,21.60784,93.0,80.25,0.0,62436.0,0.0,0.0,93.0,30122.0,1.0,0.0,0.0,30122.0,1.0,0.0,0.0,0.0,64.2,45.0,0.0,2.0,90.0,21.60784,93.0,45.0,53.0,30122.0,1.0,8.0,-1.0,45.0,1.0,1.0,0.0,17.0,0.0,1.0,2.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,93.0,93.0,1.0,0.0,30122.0,186.0
27701,287225.88,8.0,212.0,612002.0,62852.0,10.0,172.0,1.0,4882840.0,1148.0,677.0,638224.0,1581.0,0.0,0.0,89114.36,298.52026,452870.47,1.6383908,1173.0,151.61111,0.0,1821271.0,1.0,0.0,1173.0,542537.75,180702.0,210.09247,0.0,3009.0,682598.44,0.0,0.0,0.0,143.63158,0.0,406.1217,10.0,1148.0,2.0479884,197.625,114.8,3389.0,1821271.0,0.0,20.0,8192.0,0.0,2013280.0,5.0,1.0,6.0,0.0,50.0,8.0,0.0,114.8,0.0,0.0,0.0,0.0,0.0,0.0,197.625,4778189.0,0.0,4882840.0,1581.0
79065,994.0,1.0,8.0,0.0,-1.0,1.0,8.0,0.0,994.0,44.0,44.0,0.0,72.0,0.0,0.0,261.33333999999996,16.165808,0.0,1006.0362,72.0,80.0,0.0,994.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.33333199999999,44.0,0.0,1.0,44.0,1006.0362,72.0,44.0,53.0,0.0,1.0,8.0,-1.0,44.0,0.0,0.0,0.0,17.0,0.0,994.0,1.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0,0.0,0.0,72.0
23679,2.0,1.0,40.0,0.0,0.0,1.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,500000.0,0.0,0.0,21.0,0.0,1.0,40.0,26883.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
975,546882.75,4.0,168.0,1986327.9,211.0,5.0,136.0,0.0,4375062.0,935.0,935.0,98670.95,646.0,0.0,0.0,92547.43,304.2161,1423655.0,0.9142728000000001,935.0,175.66666999999995,0.0,4065733.0,0.0,0.0,323.0,1093765.5,325.0,418.1447,0.0,61.0,100825.664,0.0,0.0,0.0,158.1,0.0,186.48413,5.0,935.0,1.142841,161.5,187.0,53350.0,4065740.0,0.0,32.0,237.0,0.0,197559.0,1.0,0.0,6.0,1.0,7.0,4.0,0.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,161.5,302477.0,0.0,4375062.0,646.0
67563,208596.5,4.0,72.0,251.0229,211.0,3.0,92.0,1.0,1251579.0,20.0,20.0,722253.94,964.0,0.0,0.0,115523.43,339.8874,510758.56,3.195963,964.0,140.57143,0.0,1251178.0,1.0,0.0,964.0,179.5,37.0,11.547006,0.0,2.0,417191.0,0.0,0.0,1.0,123.0,0.0,482.0,3.0,20.0,2.3969722,241.0,6.666666499999999,80.0,357.0,1.0,20.0,8192.0,0.0,1251178.0,1.0,1.0,6.0,0.0,2.0,4.0,0.0,6.666666499999999,0.0,0.0,0.0,0.0,0.0,0.0,241.0,1251573.0,0.0,359.0,964.0
45961,78522.336,1.0,72.0,166569.61,8192.0,3.0,32.0,0.0,235567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135936.27,4.2450767,0.0,0.0,0.0,235488.0,0.0,0.0,0.0,117783.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.73523,0.0,0.0,445.0,235566.0,0.0,20.0,8192.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235567.0,0.0
95328,250266.5,7.0,212.0,744017.4,62852.0,10.0,152.0,1.0,4004264.0,1148.0,677.0,902224.94,1581.0,0.0,0.0,93075.43,305.08267,572672.06,1.7481365000000002,1173.0,160.52942,0.0,2215851.0,1.0,0.0,1173.0,444918.22,96881.0,210.09247,0.0,66.0,651580.2,0.0,0.0,0.0,151.61111,0.0,430.0986,10.0,1148.0,2.4973377999999995,225.85715,114.8,3389.0,2215851.0,0.0,20.0,8192.0,0.0,2368185.0,5.0,1.0,6.0,0.0,66.0,7.0,0.0,114.8,0.0,0.0,0.0,0.0,0.0,0.0,225.85715,3909481.0,0.0,4004264.0,1581.0
82543,238602.61,16.0,172.0,153700.84,507.0,8.0,332.0,1.0,5487860.0,546.0,342.0,1286857.6,6143.0,0.0,0.0,240092.67,489.99252,1028678.44,2.9155262000000004,1460.0,278.70833999999996,0.0,4944875.0,1.0,0.0,1460.0,77569.14,0.0,131.64643999999998,0.0,248.0,365033.28,0.0,0.0,0.0,267.56,0.0,579.3574,8.0,546.0,1.4577631000000002,383.9375,68.25,443.0,421861.0,2.0,20.0,8192.0,0.0,5000774.0,2.0,1.0,6.0,0.0,0.0,16.0,0.0,68.25,0.0,0.0,0.0,0.0,0.0,0.0,383.9375,5475499.0,0.0,542984.0,6143.0
74474,626.0,1.0,8.0,0.0,-1.0,1.0,8.0,0.0,626.0,51.0,51.0,0.0,79.0,0.0,0.0,261.33333999999996,16.165808,0.0,1597.4441,79.0,90.5,0.0,626.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.33333199999999,51.0,0.0,1.0,51.0,1597.4441,79.0,51.0,53.0,0.0,1.0,8.0,-1.0,51.0,0.0,0.0,0.0,17.0,0.0,626.0,1.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0,0.0,0.0,79.0
41639,10027.667,2.0,16.0,0.0,-1.0,2.0,16.0,0.0,30083.0,60.0,30.0,0.0,120.0,0.0,0.0,270.0,16.431677,9807.066,66.48273499999999,60.0,52.5,0.0,19621.0,0.0,0.0,60.0,19621.0,20.0,0.0,0.0,19621.0,20.0,0.0,0.0,0.0,42.0,30.0,0.0,2.0,60.0,66.48273499999999,60.0,30.0,53.0,19621.0,1.0,8.0,-1.0,30.0,20.0,1.0,0.0,17.0,0.0,20.0,2.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,20.0,0.0,19621.0,120.0
18913,1001893.0,0.0,80.0,0.0,-1.0,2.0,0.0,0.0,1001893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001893.0,0.0,0.0,0.0,1001893.0,0.0,0.0,0.0,1001893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.9962212,0.0,0.0,3128.0,1001893.0,0.0,40.0,14600.0,0.0,0.0,0.0,1.0,6.0,0.0,1001893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001893.0,0.0
77504,169731.5,4.0,72.0,173.94826819999997,211.0,3.0,92.0,1.0,1018389.0,20.0,20.0,587661.4764,964.0,0.0,0.0,115523.4286,339.8873763,415581.66799999995,3.927772197,964.0,140.5714286,0.0,1018034.0,1.0,0.0,964.0,164.0,21.0,11.54700538,0.0,41.0,339461.0,0.0,0.0,1.0,123.0,0.0,482.0,3.0,20.0,2.945829148,241.0,6.666666667,80.0,287.0,1.0,20.0,8192.0,0.0,1018034.0,1.0,1.0,6.0,0.0,6.0,4.0,0.0,6.666666667,0.0,0.0,0.0,0.0,0.0,0.0,241.0,1018383.0,0.0,328.0,964.0
96441,19.0,1.0,20.0,0.0,253.0,1.0,20.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52631.58,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,52631.58,0.0,0.0,53877.0,0.0,1.0,20.0,119.0,0.0,0.0,0.0,0.0,6.0,1.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25341,17469.0,0.0,64.0,0.0,-1.0,2.0,0.0,0.0,17469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17469.0,0.0,0.0,0.0,17469.0,0.0,0.0,0.0,17469.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,114.488525,0.0,0.0,80.0,17469.0,0.0,32.0,225.0,0.0,0.0,0.0,0.0,6.0,1.0,17469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17469.0,0.0
71348,11201.0,1.0,8.0,0.0,-1.0,1.0,8.0,0.0,11201.0,89.0,89.0,0.0,171.0,0.0,0.0,2241.3333,47.342724,0.0,89.27774000000002,171.0,174.5,0.0,11201.0,0.0,0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.33333600000002,89.0,0.0,1.0,89.0,89.27774000000002,171.0,89.0,53.0,0.0,1.0,8.0,-1.0,89.0,0.0,0.0,0.0,17.0,0.0,11201.0,1.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,171.0,171.0,0.0,0.0,0.0,171.0
39863,1244.0,0.0,40.0,0.0,-1.0,2.0,0.0,0.0,1244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1244.0,0.0,0.0,0.0,1244.0,0.0,0.0,0.0,1244.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1607.717,0.0,0.0,80.0,1244.0,0.0,20.0,32738.0,0.0,0.0,0.0,0.0,6.0,1.0,1244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1244.0,0.0
7150,6928191.0,0.0,40.0,0.0,-1.0,2.0,0.0,0.0,6928191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6928191.0,0.0,0.0,0.0,6928191.0,0.0,0.0,0.0,6928191.0,0.0,6928191.0,6928191.0,1.0,0.0,0.0,0.0,2.0,0.0,0.28867564,0.0,0.0,80.0,6928191.0,0.0,20.0,2049.0,0.0,0.0,0.0,0.0,6.0,1.0,6928191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6928191.0,6928191.0,0.0
77256,213.0,0.0,64.0,0.0,-1.0,2.0,0.0,0.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,0.0,0.0,0.0,213.0,0.0,0.0,0.0,213.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,9389.671,0.0,0.0,80.0,213.0,0.0,32.0,225.0,0.0,0.0,0.0,0.0,6.0,1.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,0.0
47099,105302.52631578947,9.0,232.0,340280.4985798236,62552.0,11.0,192.0,1.0,2000748.0,1448.0,741.0,287823.8331776426,1727.0,0.0,0.0,83968.8619047619,289.7738116268651,212148.7745407737,4.498317629206676,1175.0,158.75,0.0,951640.0,1.0,0.0,1175.0,200074.8,105614.0,212.80426345694897,0.0,3.0,248859.25,0.0,0.0,0.0,151.19047619047618,0.0,384.7968439464012,11.0,1448.0,5.497943769030382,191.88888888888889,131.63636363636363,3389.0,1158576.0,0.0,20.0,8192.0,0.0,951640.0,7.0,1.0,6.0,0.0,3.0,9.0,0.0,131.63636363636363,0.0,0.0,0.0,0.0,0.0,0.0,191.88888888888889,1990874.0,0.0,2000748.0,1727.0
60999,252726.5,4.0,72.0,200.81833,211.0,3.0,92.0,1.0,1516359.0,20.0,20.0,875199.5,964.0,0.0,0.0,115523.43,339.8874,618897.1,2.6378977000000003,964.0,140.57143,0.0,1516045.0,1.0,0.0,964.0,144.0,22.0,11.547006,0.0,2.0,505451.66,0.0,0.0,1.0,123.0,0.0,482.0,3.0,20.0,1.9784234,241.0,6.666666499999999,80.0,286.0,1.0,20.0,8192.0,0.0,1516045.0,1.0,1.0,6.0,0.0,2.0,4.0,0.0,6.666666499999999,0.0,0.0,0.0,0.0,0.0,0.0,241.0,1516355.0,0.0,288.0,964.0
70977,207320.94,8.0,224.0,518211.5,62852.0,10.0,172.0,1.0,3524456.0,1148.0,677.0,534577.44,1874.0,0.0,0.0,88956.72,298.25613,379986.56,2.2698537999999995,1173.0,167.88889,0.0,1357266.0,1.0,0.0,1173.0,391606.22,40611.0,210.09247,0.0,2.0,476282.0,0.0,0.0,0.0,159.05263,0.0,398.9009,10.0,1148.0,2.8373172,234.25,114.8,3389.0,1357266.0,0.0,20.0,8192.0,0.0,1455047.0,5.0,1.0,6.0,0.0,2.0,8.0,0.0,114.8,0.0,0.0,0.0,0.0,0.0,0.0,234.25,3333974.0,0.0,3524456.0,1874.0
7518,6141.0,0.0,40.0,0.0,-1.0,2.0,0.0,0.0,6141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6141.0,0.0,0.0,0.0,6141.0,0.0,0.0,0.0,6141.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,325.67987,0.0,0.0,80.0,6141.0,0.0,20.0,32738.0,0.0,0.0,0.0,0.0,6.0,1.0,6141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6141.0,0.0
75648,14402.0,0.0,64.0,0.0,-1.0,2.0,0.0,0.0,14402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14402.0,0.0,0.0,0.0,14402.0,0.0,0.0,0.0,14402.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,138.8696,0.0,0.0,80.0,14402.0,0.0,32.0,225.0,0.0,0.0,0.0,0.0,6.0,1.0,14402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14402.0,0.0
79013,188687.0,4.0,72.0,168.2914139,211.0,3.0,92.0,1.0,1132122.0,20.0,20.0,653285.7056,964.0,0.0,0.0,115523.4286,339.8873763,461990.9247,3.533188119,964.0,140.5714286,0.0,1131722.0,1.0,0.0,964.0,178.0,38.0,11.54700538,0.0,59.0,377372.6667,0.0,0.0,1.0,123.0,0.0,482.0,3.0,20.0,2.649891089,241.0,6.666666667,80.0,297.0,1.0,20.0,8192.0,0.0,1131722.0,1.0,1.0,6.0,0.0,4.0,4.0,0.0,6.666666667,0.0,0.0,0.0,0.0,0.0,0.0,241.0,1132118.0,0.0,356.0,964.0
24740,699.0,1.0,8.0,0.0,-1.0,1.0,8.0,0.0,699.0,315.0,315.0,0.0,302.0,0.0,0.0,56.33333199999999,7.5055537,0.0,1430.6151,315.0,466.0,0.0,699.0,0.0,0.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.6666600000001,302.0,0.0,1.0,315.0,1430.6151,302.0,315.0,67.0,0.0,1.0,8.0,-1.0,315.0,0.0,0.0,0.0,17.0,0.0,699.0,1.0,0.0,315.0,0.0,0.0,0.0,0.0,0.0,302.0,302.0,0.0,0.0,0.0,302.0
